timestamp,ws,wd,pressure,rh,temp,dew,rain
2026-04-17 04:14:00,0.47,169.53,944.52,67.44,22.24,16.01,0.0
2026-04-17 04:15:00,0.42,174.86,944.6,67.59,22.26,16.07,0.0
2026-04-17 04:16:00,0.83,173.75,944.6,66.26,22.08,15.58,0.0
2026-04-17 04:17:00,0.91,188.32,944.6,66.5,21.95,15.51,0.0
2026-04-17 04:18:00,1.04,186.37,944.6,65.88,21.95,15.39,0.0
2026-04-17 04:19:00,0.84,184.34,944.6,65.44,22.03,15.35,0.0
2026-04-17 04:20:00,0.75,181.95,944.58,65.95,21.89,15.33,0.0
2026-04-17 04:21:00,0.64,183.64,944.5,66.54,21.82,15.47,0.0
2026-04-17 04:22:00,0.7,171.43,944.5,67.0,21.8,15.47,0.0
2026-04-17 04:23:00,0.91,158.59,944.5,67.31,21.8,15.56,0.0
2026-04-17 04:24:00,0.77,157.25,944.56,66.18,22.19,15.69,0.0
2026-04-17 04:25:00,0.84,156.44,944.63,65.39,22.34,15.68,0.0
2026-04-17 04:26:01,0.73,152.01,944.7,65.29,22.55,15.78,0.0
2026-04-17 04:27:00,0.22,91.53,944.8,66.05,22.7,16.16,0.0
2026-04-17 04:28:00,0.31,110.54,944.78,67.03,22.66,16.38,0.0
2026-04-17 04:29:00,0.36,100.05,944.7,67.2,22.64,16.37,0.0
2026-04-17 04:30:00,0.15,87.37,944.78,67.0,22.71,16.42,0.0
2026-04-17 04:31:00,0.17,121.72,944.77,67.0,22.71,16.42,0.0
2026-04-17 04:32:00,0.23,89.8,944.7,67.0,22.67,16.4,0.0
2026-04-17 04:33:00,0.1,288.96,944.62,67.29,22.6,16.4,0.0
2026-04-17 04:34:00,0.26,115.24,944.6,67.0,22.6,16.27,0.0
2026-04-17 04:35:00,0.22,159.31,944.6,67.0,22.55,16.26,0.0
2026-04-17 04:36:00,0.33,157.55,944.66,66.05,22.66,16.09,0.0
2026-04-17 04:37:00,0.51,174.3,944.7,66.23,22.64,16.15,0.0
2026-04-17 04:38:00,0.46,187.09,944.71,66.0,22.56,15.97,0.0
2026-04-17 04:39:00,0.41,180.03,944.7,65.85,22.48,15.9,0.0
2026-04-17 04:40:00,0.62,174.94,944.7,65.1,22.29,15.5,0.0
2026-04-17 04:41:00,0.46,154.43,944.7,65.27,22.3,15.59,0.0
2026-04-17 04:42:00,0.32,169.26,944.69,64.66,22.3,15.4,0.0
2026-04-17 04:43:00,0.28,163.78,944.6,66.28,22.38,15.88,0.0
2026-04-17 04:44:00,0.28,176.78,944.6,66.21,22.26,15.77,0.0
2026-04-17 04:45:00,0.19,121.52,944.6,66.43,22.32,15.84,0.0
2026-04-17 04:46:00,0.13,144.69,944.69,67.0,22.4,16.01,0.0
2026-04-17 04:47:00,0.26,126.53,944.7,66.74,22.4,16.01,0.0
2026-04-17 04:48:00,0.28,191.77,944.7,66.05,22.34,15.78,0.0
2026-04-17 04:49:01,0.42,208.36,944.7,66.0,22.2,15.6,0.0
2026-04-17 04:50:00,0.5,212.95,944.7,65.67,22.17,15.57,0.0
2026-04-17 04:51:00,0.82,204.44,944.7,65.31,22.03,15.34,0.0
2026-04-17 04:52:01,0.89,197.18,944.71,65.69,22.05,15.41,0.0
2026-04-17 04:53:00,0.56,182.46,944.83,65.18,22.26,15.58,0.0
2026-04-17 04:54:00,0.31,140.37,944.84,66.59,22.36,15.91,0.0
2026-04-17 04:55:01,0.29,178.43,944.8,66.21,22.28,15.83,0.0
2026-04-17 04:56:00,0.34,179.6,944.77,66.51,22.12,15.71,0.0
2026-04-17 04:57:00,0.65,166.38,944.7,67.0,22.0,15.72,0.0
2026-04-17 04:58:00,0.58,160.33,944.7,67.95,21.8,15.68,0.0
2026-04-17 04:59:00,0.32,176.55,944.68,68.0,21.85,15.72,0.0
2026-04-17 05:00:00,0.31,170.15,944.63,67.73,21.93,15.77,0.0
2026-04-17 05:01:00,0.22,138.44,944.7,67.71,22.03,15.85,0.0
2026-04-17 05:02:00,0.25,181.79,944.7,66.87,22.08,15.75,0.0
2026-04-17 05:03:00,0.31,180.61,944.7,67.0,22.0,15.73,0.0
2026-04-17 05:04:00,0.41,180.43,944.7,67.7,21.84,15.7,0.0
2026-04-17 05:05:00,0.19,168.18,944.63,68.07,21.8,15.79,0.0
2026-04-17 05:06:00,0.55,175.05,944.69,66.0,21.77,15.25,0.0
2026-04-17 05:07:00,0.46,175.75,944.74,66.07,21.79,15.27,0.0
2026-04-17 05:08:00,0.56,170.89,944.8,65.23,21.73,15.05,0.0
2026-04-17 05:09:00,0.52,168.18,944.8,65.27,21.72,15.04,0.0
2026-04-17 05:10:00,0.38,117.63,944.8,65.97,21.79,15.28,0.0
2026-04-17 05:11:00,0.22,118.01,944.8,66.54,21.96,15.54,0.0
2026-04-17 05:12:01,0.05,294.39,944.8,67.0,22.06,15.71,0.0
2026-04-17 05:13:00,0.01,125.69,944.8,67.1,22.1,15.82,0.0
2026-04-17 05:14:00,0.1,187.43,944.89,67.17,22.1,15.84,0.0
2026-04-17 05:15:01,0.39,204.86,944.9,67.31,21.99,15.71,0.0
2026-04-17 05:16:00,0.38,205.43,944.91,65.47,22.07,15.35,0.0
2026-04-17 05:17:00,0.16,191.48,945.0,66.0,22.1,15.64,0.0
2026-04-17 05:18:01,0.13,136.86,944.96,66.64,22.11,15.69,0.0
2026-04-17 05:19:00,0.31,196.41,944.99,66.21,22.16,15.62,0.0
2026-04-17 05:20:00,0.24,190.21,945.0,65.63,22.2,15.56,0.0
2026-04-17 05:21:00,0.21,212.76,944.95,65.0,22.2,15.33,0.0
2026-04-17 05:22:00,0.13,240.82,944.9,65.0,22.2,15.46,0.0
2026-04-17 05:23:00,0.11,159.1,944.9,65.52,22.2,15.62,0.0
2026-04-17 05:24:00,0.05,351.54,944.9,66.51,22.16,15.71,0.0
2026-04-17 05:25:00,0.1,312.68,944.81,67.0,22.1,15.8,0.0
2026-04-17 05:26:00,0.05,339.95,944.8,67.0,22.1,15.88,0.0
2026-04-17 05:27:00,0.14,168.82,944.8,67.23,22.1,15.88,0.0
2026-04-17 05:28:00,0.33,150.08,944.8,68.0,21.96,15.86,0.0
2026-04-17 05:29:00,0.51,152.54,944.8,68.56,21.64,15.74,0.0
2026-04-17 05:30:00,0.74,124.05,944.8,69.0,21.56,15.73,0.0
2026-04-17 05:31:00,0.68,133.82,944.8,69.67,21.42,15.72,0.0
2026-04-17 05:32:00,0.41,151.43,944.78,70.0,21.39,15.81,0.0
2026-04-17 05:33:00,0.55,144.55,944.8,70.0,21.45,15.82,0.0
2026-04-17 05:34:00,0.33,145.84,944.84,70.0,21.54,15.88,0.0
2026-04-17 05:35:01,0.51,149.27,944.9,69.79,21.6,15.86,0.0
2026-04-17 05:36:00,0.31,151.86,944.9,68.92,21.69,15.85,0.0
2026-04-17 05:37:00,0.53,178.06,944.99,67.79,21.73,15.6,0.0
2026-04-17 05:38:01,0.56,170.47,945.01,68.43,21.82,15.85,0.0
2026-04-17 05:39:00,0.53,163.31,945.1,68.51,21.98,15.99,0.0
2026-04-17 05:40:00,0.55,181.67,945.11,69.25,21.85,16.03,0.0
2026-04-17 05:41:01,0.58,182.16,945.09,70.0,21.71,16.14,0.0
2026-04-17 05:42:00,0.43,192.67,945.0,70.78,21.67,16.18,0.0
2026-04-17 05:43:00,0.31,192.29,945.0,70.0,21.73,16.13,0.0
2026-04-17 05:44:00,0.4,191.31,945.0,70.0,21.7,16.11,0.0
2026-04-17 05:45:00,0.56,200.69,945.0,70.0,21.6,16.05,0.0
2026-04-17 05:46:00,0.67,190.99,944.95,70.25,21.43,15.91,0.0
2026-04-17 05:47:00,0.7,180.79,944.9,71.0,21.3,15.88,0.0
2026-04-17 05:48:00,0.83,182.03,944.9,69.77,21.22,15.55,0.0
2026-04-17 05:49:00,0.72,185.59,944.9,70.0,21.2,15.64,0.0
2026-04-17 05:50:00,0.84,195.53,944.9,70.51,21.16,15.67,0.0
2026-04-17 05:51:00,0.84,201.64,944.9,68.82,21.19,15.35,0.0
2026-04-17 05:52:00,0.6,202.94,945.0,68.0,21.45,15.34,0.0
2026-04-17 05:53:00,0.53,200.52,945.0,67.05,21.5,15.28,0.0
2026-04-17 05:54:00,0.38,192.26,945.0,67.0,21.56,15.24,0.0
2026-04-17 05:55:00,0.17,152.09,945.0,67.14,21.66,15.42,0.0
2026-04-17 05:56:00,0.19,151.15,945.0,68.0,21.7,15.65,0.0
2026-04-17 05:57:00,0.2,140.66,945.0,67.31,21.7,15.48,0.0
2026-04-17 05:58:01,0.08,133.26,945.0,68.22,21.7,15.69,0.0
2026-04-17 05:59:00,0.12,141.98,944.93,69.14,21.7,15.9,0.0
2026-04-17 06:00:00,0.23,132.87,944.9,69.03,21.63,15.78,0.0
2026-04-17 06:01:01,0.18,159.52,944.95,68.48,21.65,15.66,0.0
2026-04-17 06:02:00,0.23,154.58,944.9,69.0,21.64,15.8,0.0
2026-04-17 06:03:00,0.06,37.44,944.9,69.95,21.6,15.89,0.0
2026-04-17 06:04:01,0.05,291.56,944.9,70.0,21.57,15.9,0.0
2026-04-17 06:05:00,0.36,169.26,944.93,69.54,21.45,15.7,0.0
2026-04-17 06:06:00,0.61,181.46,945.0,68.28,21.18,15.23,0.0
2026-04-17 06:07:00,0.61,181.4,945.0,66.6,21.03,14.7,0.0
2026-04-17 06:08:00,0.66,173.14,945.0,66.44,21.1,14.73,0.0
2026-04-17 06:09:00,0.42,176.58,945.06,67.0,21.19,14.89,0.0
2026-04-17 06:10:00,0.4,145.05,945.1,67.28,21.3,15.11,0.0
2026-04-17 06:11:00,0.22,130.67,945.1,68.57,21.39,15.45,0.0
2026-04-17 06:12:00,0.34,147.4,945.1,66.6,21.4,14.96,0.0
2026-04-17 06:13:00,0.37,136.33,945.1,66.35,21.46,15.02,0.0
2026-04-17 06:14:00,0.21,147.33,945.1,66.4,21.49,15.04,0.0
2026-04-17 06:15:00,0.27,138.36,945.1,67.3,21.5,15.33,0.0
2026-04-17 06:16:00,0.04,285.74,945.1,67.78,21.57,15.45,0.0
2026-04-17 06:17:00,0.12,97.47,945.1,68.82,21.51,15.6,0.0
2026-04-17 06:18:00,0.5,174.04,945.1,68.39,21.41,15.43,0.0
2026-04-17 06:19:00,0.67,182.84,945.09,68.34,21.06,15.11,0.0
2026-04-17 06:20:00,0.88,178.7,945.0,68.0,20.78,14.8,0.0
2026-04-17 06:21:01,0.63,175.85,945.0,68.13,20.75,14.77,0.0
2026-04-17 06:22:00,0.68,178.97,945.0,68.22,20.8,14.85,0.0
2026-04-17 06:23:00,0.81,176.67,945.07,68.41,20.71,14.82,0.0
2026-04-17 06:24:01,0.63,178.88,945.1,69.0,20.79,15.0,0.0
2026-04-17 06:25:00,0.93,175.09,945.1,68.96,20.7,14.81,0.0
2026-04-17 06:26:00,0.82,181.1,945.18,68.32,20.7,14.73,0.0
2026-04-17 06:27:01,0.83,181.0,945.2,67.62,20.7,14.6,0.0
2026-04-17 06:28:00,0.76,185.01,945.26,67.14,20.79,14.57,0.0
2026-04-17 06:29:00,0.89,180.83,945.3,67.03,20.8,14.6,0.0
2026-04-17 06:30:00,0.92,184.72,945.34,67.0,20.84,14.58,0.0
2026-04-17 06:31:00,0.7,185.07,945.41,66.42,21.06,14.69,0.0
2026-04-17 06:32:00,0.79,179.24,945.5,66.02,21.1,14.7,0.0
2026-04-17 06:33:00,0.73,165.88,945.5,66.88,21.05,14.71,0.0
2026-04-17 06:34:00,0.52,173.03,945.5,67.19,21.16,14.91,0.0
2026-04-17 06:35:00,0.71,159.81,945.5,67.0,21.23,14.97,0.0
2026-04-17 06:36:00,0.72,168.04,945.59,67.04,21.3,15.03,0.0
2026-04-17 06:37:00,0.94,167.11,945.62,67.0,21.22,14.9,0.0
2026-04-17 06:38:00,1.02,168.42,945.7,66.74,21.32,14.96,0.0
2026-04-17 06:39:00,0.96,167.15,945.7,66.97,21.23,14.94,0.0
2026-04-17 06:40:00,0.75,165.47,945.72,66.0,21.44,14.95,0.0
2026-04-17 06:41:00,0.86,159.41,945.8,66.78,21.43,15.07,0.0
2026-04-17 06:42:00,0.56,176.05,945.8,66.0,21.56,15.03,0.0
2026-04-17 06:43:00,0.65,162.73,945.8,66.0,21.52,15.04,0.0
2026-04-17 06:44:01,0.4,164.92,945.76,66.33,21.48,15.04,0.0
2026-04-17 06:45:00,0.34,164.1,945.7,66.07,21.54,15.1,0.0
2026-04-17 06:46:00,0.45,179.15,945.7,65.65,21.55,14.95,0.0
2026-04-17 06:47:01,0.65,184.09,945.79,65.0,21.61,14.87,0.0
2026-04-17 06:48:00,0.56,174.43,945.86,65.0,21.75,14.97,0.0
2026-04-17 06:49:00,0.5,191.3,945.9,65.37,21.75,15.04,0.0
2026-04-17 06:50:01,0.74,208.31,945.86,64.79,21.75,14.91,0.0
2026-04-17 06:51:00,0.77,212.17,945.9,63.32,21.91,14.72,0.0
2026-04-17 06:52:00,0.79,209.12,945.98,63.0,22.27,14.92,0.0
2026-04-17 06:53:00,0.32,196.89,946.0,63.0,22.4,15.02,0.0
2026-04-17 06:54:00,0.29,121.68,946.01,64.67,22.48,15.57,0.0
2026-04-17 06:55:00,0.25,140.67,946.09,64.95,22.53,15.71,0.0
2026-04-17 06:56:00,0.23,107.47,946.1,65.18,22.54,15.77,0.0
2026-04-17 06:57:00,0.22,143.44,946.1,63.09,22.5,15.27,0.0
2026-04-17 06:58:00,0.44,152.69,946.1,63.0,22.5,15.16,0.0
2026-04-17 06:59:00,0.16,144.4,946.17,64.39,22.51,15.51,0.0
2026-04-17 07:00:00,0.49,169.91,946.2,64.28,22.54,15.54,0.0
2026-04-17 07:01:00,0.59,186.53,946.28,63.0,22.6,15.27,0.0
2026-04-17 07:02:00,0.73,202.54,946.38,63.0,22.87,15.58,0.0
2026-04-17 07:03:00,0.74,207.47,946.48,63.42,23.06,15.84,0.0
2026-04-17 07:04:00,0.51,194.43,946.5,64.0,23.1,15.93,0.0
2026-04-17 07:05:00,0.4,194.41,946.5,63.07,23.16,15.91,0.0
2026-04-17 07:06:00,0.16,200.57,946.43,63.69,23.23,16.06,0.0
2026-04-17 07:07:01,0.19,134.61,946.4,64.93,23.3,16.44,0.0
2026-04-17 07:08:00,0.27,192.73,946.3,64.76,23.26,16.32,0.0
2026-04-17 07:09:00,0.36,183.81,946.3,64.46,23.13,16.22,0.0
2026-04-17 07:10:01,0.5,205.49,946.3,64.75,23.05,16.11,0.0
2026-04-17 07:11:00,0.35,208.85,946.35,64.0,23.07,16.07,0.0
2026-04-17 07:12:00,0.35,214.94,946.4,64.0,23.18,16.18,0.0
2026-04-17 07:13:01,0.35,211.25,946.4,64.0,23.26,16.17,0.0
2026-04-17 07:14:00,0.19,194.0,946.4,64.12,23.34,16.23,0.0
2026-04-17 07:15:00,0.13,147.99,946.44,65.15,23.52,16.67,0.0
2026-04-17 07:16:00,0.16,179.78,946.5,63.81,23.6,16.44,0.0
2026-04-17 07:17:00,0.11,175.22,946.5,62.32,23.68,16.2,0.0
2026-04-17 07:18:00,0.16,228.0,946.5,62.0,23.79,16.24,0.0
2026-04-17 07:19:00,0.12,243.68,946.57,62.52,23.89,16.4,0.0
2026-04-17 07:20:00,0.13,238.86,946.6,62.36,23.99,16.48,0.0
2026-04-17 07:21:00,0.16,230.53,946.69,62.3,24.06,16.53,0.0
2026-04-17 07:22:00,0.2,344.49,946.7,63.7,24.15,16.92,0.0
2026-04-17 07:23:00,0.41,300.9,946.7,62.98,24.2,16.76,0.0
2026-04-17 07:24:00,0.33,305.88,946.7,62.34,24.18,16.64,0.0
2026-04-17 07:25:00,0.16,334.95,946.7,62.45,24.29,16.74,0.0
2026-04-17 07:26:00,0.08,314.88,946.66,63.0,24.42,17.0,0.0
2026-04-17 07:27:00,0.14,325.53,946.6,63.0,24.5,17.11,0.0
2026-04-17 07:28:00,0.22,329.86,946.69,63.55,24.58,17.3,0.0
2026-04-17 07:29:00,0.17,335.8,946.7,63.75,24.63,17.4,0.0
2026-04-17 07:30:01,0.13,292.06,946.7,63.39,24.62,17.34,0.0
2026-04-17 07:31:00,0.22,321.73,946.7,61.3,24.7,16.8,0.0
2026-04-17 07:32:00,0.09,276.46,946.7,61.3,24.82,16.95,0.0
2026-04-17 07:33:01,0.06,331.73,946.7,62.23,24.93,17.36,0.0
2026-04-17 07:34:00,0.09,257.33,946.7,63.0,25.04,17.59,0.0
2026-04-17 07:35:00,0.09,283.21,946.7,61.58,25.1,17.35,0.0
2026-04-17 07:36:01,0.12,305.97,946.79,61.0,25.18,17.22,0.0
2026-04-17 07:37:00,0.17,326.5,946.8,60.65,25.29,17.22,0.0
2026-04-17 07:38:00,0.15,336.98,946.8,60.95,25.36,17.46,0.0
2026-04-17 07:39:00,0.07,322.36,946.9,61.38,25.44,17.61,0.0
2026-04-17 07:40:00,0.08,357.32,946.9,62.07,25.56,17.88,0.0
2026-04-17 07:41:00,0.06,205.63,946.94,62.67,25.73,18.13,0.0
2026-04-17 07:42:00,0.16,231.37,947.05,62.13,25.86,18.18,0.0
2026-04-17 07:43:00,0.6,239.81,947.1,61.02,25.72,17.7,0.0
2026-04-17 07:44:00,0.43,238.58,947.1,60.15,25.52,17.31,0.0
2026-04-17 07:45:00,0.4,239.47,947.1,61.34,25.59,17.66,0.0
2026-04-17 07:46:00,0.16,214.3,947.1,61.42,25.62,17.75,0.0
2026-04-17 07:47:00,0.2,188.72,947.18,60.9,25.68,17.68,0.0
2026-04-17 07:48:01,0.1,155.79,947.23,61.36,25.88,17.99,0.0
2026-04-17 07:49:00,0.17,348.08,947.3,60.53,26.1,17.98,0.0
2026-04-17 07:50:00,0.04,272.46,947.3,61.0,26.27,18.22,0.0
2026-04-17 07:51:00,0.1,336.29,947.3,61.28,26.48,18.54,0.0
2026-04-17 07:52:00,0.11,218.3,947.38,61.22,26.62,18.63,0.0
2026-04-17 07:53:00,0.13,289.13,947.4,60.67,26.73,18.6,0.0
2026-04-17 07:54:01,0.45,299.24,947.4,58.0,26.66,17.8,0.0
2026-04-17 07:55:00,0.53,244.46,947.37,57.56,26.62,17.69,0.0
2026-04-17 07:56:00,0.27,213.87,947.31,58.52,26.57,17.87,0.0
2026-04-17 07:57:00,0.47,243.56,947.26,58.55,26.63,17.94,0.0
2026-04-17 07:58:00,0.62,266.29,947.16,59.1,26.54,18.01,0.0
2026-04-17 07:59:00,0.45,293.14,947.03,59.57,26.38,17.97,0.0
2026-04-17 08:00:00,0.56,281.01,946.96,60.8,26.43,18.36,0.0
2026-04-17 08:01:00,0.42,340.95,946.9,61.9,26.52,18.68,0.0
2026-04-17 08:02:00,0.28,344.62,946.9,61.39,26.65,18.67,0.0
2026-04-17 08:03:00,0.56,346.47,946.99,60.6,26.62,18.52,0.0
2026-04-17 08:04:00,0.42,311.4,947.01,60.0,26.65,18.32,0.0
2026-04-17 08:05:00,0.57,333.93,947.05,59.63,26.5,18.15,0.0
2026-04-17 08:06:00,0.31,351.61,947.11,59.65,26.67,18.24,0.0
2026-04-17 08:07:00,0.28,9.82,947.26,58.97,26.89,18.28,0.0
2026-04-17 08:08:00,0.5,352.31,947.39,58.3,26.83,18.03,0.0
2026-04-17 08:09:00,0.39,355.97,947.46,59.38,26.98,18.55,0.0
2026-04-17 08:10:00,0.73,347.73,947.5,58.29,26.84,18.09,0.0
2026-04-17 08:11:00,0.43,344.99,947.5,58.66,26.81,18.14,0.0
2026-04-17 08:12:00,0.27,357.55,947.5,59.2,27.06,18.52,0.0
2026-04-17 08:13:00,0.42,342.87,947.5,57.93,27.03,18.19,0.0
2026-04-17 08:14:00,0.41,0.5,947.5,59.97,27.15,18.81,0.0
2026-04-17 08:15:00,0.57,3.22,947.5,57.95,27.13,18.24,0.0
2026-04-17 08:16:00,0.35,337.03,947.43,58.3,27.13,18.3,0.0
2026-04-17 08:17:00,0.58,331.14,947.42,58.0,27.17,18.27,0.0
2026-04-17 08:18:00,0.29,290.03,947.4,56.55,27.12,17.83,0.0
2026-04-17 08:19:00,0.12,173.07,947.4,56.45,27.45,18.13,0.0
2026-04-17 08:20:00,0.24,272.04,947.49,55.48,27.56,17.95,0.0
2026-04-17 08:21:00,0.32,304.75,947.5,55.02,27.57,17.89,0.0
2026-04-17 08:22:00,0.13,256.81,947.42,54.53,27.62,17.75,0.0
2026-04-17 08:23:00,0.11,305.72,947.4,55.0,27.78,18.03,0.0
2026-04-17 08:24:00,0.18,260.23,947.49,54.33,27.92,17.99,0.0
2026-04-17 08:25:00,0.3,237.06,947.5,54.0,27.98,18.02,0.0
2026-04-17 08:26:00,0.07,329.73,947.43,53.72,28.04,17.88,0.0
2026-04-17 08:27:00,0.21,306.84,947.47,54.97,28.19,18.4,0.0
2026-04-17 08:28:00,0.21,296.63,947.5,54.0,28.23,18.1,0.0
2026-04-17 08:29:00,0.14,327.64,947.52,53.47,28.37,18.16,0.0
2026-04-17 08:30:00,0.13,38.68,947.6,55.42,28.6,18.87,0.0
2026-04-17 08:31:00,0.06,24.52,947.69,57.5,28.82,19.66,0.0
2026-04-17 08:32:00,0.03,63.48,947.7,57.32,28.97,19.75,0.0
2026-04-17 08:33:00,0.1,67.86,947.74,56.4,29.05,19.62,0.0
2026-04-17 08:34:00,0.11,186.43,947.8,55.57,29.1,19.4,0.0
2026-04-17 08:35:00,0.11,336.71,947.85,54.07,29.16,19.06,0.0
2026-04-17 08:36:00,0.08,163.28,947.93,55.0,29.28,19.35,0.0
2026-04-17 08:37:00,0.17,211.29,948.05,54.07,29.27,19.18,0.0
2026-04-17 08:38:00,0.06,193.42,948.1,54.97,29.42,19.56,0.0
2026-04-17 08:39:00,0.14,40.83,948.16,54.77,29.61,19.68,0.0
2026-04-17 08:40:00,0.09,41.45,948.2,54.2,29.74,19.56,0.0
2026-04-17 08:41:00,0.36,111.8,948.22,56.0,29.77,20.17,0.0
2026-04-17 08:42:00,0.21,172.92,948.12,54.13,29.59,19.45,0.0
2026-04-17 08:43:00,0.44,249.29,948.1,52.13,29.5,18.85,0.0
2026-04-17 08:44:00,0.14,63.41,948.03,52.55,29.56,18.98,0.0
2026-04-17 08:45:00,0.03,278.73,948.09,52.65,29.86,19.23,0.0
2026-04-17 08:46:00,0.17,68.74,948.18,53.27,30.11,19.65,0.0
2026-04-17 08:47:00,0.19,79.2,948.2,54.57,30.16,20.16,0.0
2026-04-17 08:48:00,0.1,98.93,948.2,53.1,30.28,19.83,0.0
2026-04-17 08:49:00,0.34,71.3,948.29,54.6,30.34,20.29,0.0
2026-04-17 08:50:00,0.2,14.29,948.3,51.45,30.17,19.2,0.0
2026-04-17 08:51:00,0.22,18.75,948.3,50.42,30.33,19.02,0.0
2026-04-17 08:52:00,0.17,331.89,948.3,49.32,30.29,18.59,0.0
2026-04-17 08:53:00,0.22,351.82,948.3,49.52,30.45,18.8,0.0
2026-04-17 08:54:00,0.15,331.34,948.3,45.45,30.46,17.5,0.0
2026-04-17 08:55:00,0.14,31.93,948.34,44.73,30.67,17.46,0.0
2026-04-17 08:56:00,0.24,25.32,948.46,45.68,31.0,18.05,0.0
2026-04-17 08:57:00,0.21,6.16,948.55,47.9,31.19,18.93,0.0
2026-04-17 08:58:00,0.26,330.11,948.6,46.66,31.28,18.64,0.0
2026-04-17 08:59:00,0.46,331.27,948.62,45.35,31.07,17.97,0.0
2026-04-17 09:00:00,0.48,342.5,948.6,45.6,30.9,17.94,0.0
2026-04-17 09:01:00,0.53,328.88,948.55,44.8,30.74,17.51,0.0
2026-04-17 09:02:00,0.38,330.5,948.5,43.75,30.74,17.16,0.0
2026-04-17 09:03:00,0.19,288.61,948.5,43.75,30.88,17.25,0.0
2026-04-17 09:04:00,0.08,14.66,948.59,46.95,31.37,18.83,0.0
2026-04-17 09:05:00,0.38,31.04,948.66,45.77,31.72,18.75,0.0
2026-04-17 09:06:00,0.46,16.49,948.62,44.27,31.52,17.97,0.0
2026-04-17 09:07:00,0.69,63.92,948.5,45.37,31.39,18.28,0.0
2026-04-17 09:08:00,0.12,39.25,948.36,45.22,31.18,18.06,0.0
2026-04-17 09:09:00,0.55,105.77,948.36,44.43,31.47,18.08,0.0
2026-04-17 09:10:00,0.31,107.21,948.37,43.77,31.61,17.98,0.0
2026-04-17 09:11:00,0.46,37.46,948.4,43.78,31.79,18.12,0.0
2026-04-17 09:12:00,0.38,44.73,948.4,45.75,31.65,18.64,0.0
2026-04-17 09:13:00,0.31,40.95,948.43,46.7,31.86,19.11,0.0
2026-04-17 09:14:00,0.31,31.1,948.48,43.67,32.02,18.29,0.0
2026-04-17 09:15:00,0.63,45.72,948.41,43.63,31.9,18.13,0.0
2026-04-17 09:16:00,0.56,63.73,948.27,43.97,31.7,18.04,0.0
2026-04-17 09:17:00,0.66,66.32,948.25,45.02,31.57,18.33,0.0
2026-04-17 09:18:00,0.73,53.82,948.3,44.12,31.3,17.78,0.0
2026-04-17 09:19:00,0.78,40.45,948.39,40.0,31.34,16.34,0.0
2026-04-17 09:20:00,0.72,62.81,948.39,42.82,31.39,17.41,0.0
2026-04-17 09:21:00,0.57,43.38,948.3,40.36,31.51,16.52,0.0
2026-04-17 09:22:00,0.81,57.64,948.36,39.61,31.57,16.38,0.0
2026-04-17 09:23:00,0.25,68.48,948.39,41.23,31.7,17.07,0.0
2026-04-17 09:24:00,0.16,53.28,948.5,41.22,32.17,17.5,0.0
2026-04-17 09:25:00,0.53,25.76,948.64,39.78,32.44,17.19,0.0
2026-04-17 09:26:00,0.51,57.72,948.64,38.16,32.28,16.38,0.0
2026-04-17 09:27:00,0.57,45.56,948.6,36.95,32.24,15.91,0.0
2026-04-17 09:28:00,0.73,39.71,948.54,35.91,32.23,15.33,0.0
2026-04-17 09:29:00,0.53,17.82,948.5,36.32,32.21,15.54,0.0
2026-04-17 09:30:00,0.66,9.62,948.41,36.07,32.13,15.43,0.0
2026-04-17 09:31:00,0.63,45.92,948.15,37.45,32.13,15.96,0.0
2026-04-17 09:32:00,0.58,52.0,948.26,37.62,31.99,15.91,0.0
2026-04-17 09:33:00,0.05,62.42,948.26,39.05,32.29,16.69,0.0
2026-04-17 09:34:00,0.41,318.97,948.43,39.24,32.69,17.18,0.0
2026-04-17 09:35:00,0.19,24.87,948.44,38.28,32.75,16.85,0.0
2026-04-17 09:36:00,0.65,19.19,948.49,38.81,32.88,17.18,0.0
2026-04-17 09:37:00,0.31,328.13,948.42,38.0,32.59,16.51,0.0
2026-04-17 09:38:00,0.09,345.68,948.51,38.95,32.99,17.34,0.0
2026-04-17 09:39:00,0.18,303.89,948.77,38.2,33.25,17.34,0.0
2026-04-17 09:40:00,0.21,277.34,948.9,38.65,33.36,17.55,0.0
2026-04-17 09:41:00,0.27,113.78,949.0,39.07,33.48,17.78,0.0
2026-04-17 09:42:00,0.29,332.07,948.98,37.77,33.51,17.37,0.0
2026-04-17 09:43:00,0.28,58.58,948.86,38.0,33.71,17.55,0.0
2026-04-17 09:44:00,0.23,7.83,948.73,38.0,33.9,17.75,0.0
2026-04-17 09:45:00,0.37,15.62,948.44,38.0,34.03,17.9,0.0
2026-04-17 09:47:00,0.18,287.49,947.77,37.88,33.97,17.84,0.0
2026-04-17 09:48:00,0.23,298.44,947.65,37.66,33.63,17.41,0.0
2026-04-17 09:49:00,0.12,255.2,947.86,38.75,33.73,17.92,0.0
2026-04-17 09:50:00,0.07,150.31,948.09,38.8,34.22,18.36,0.0
2026-04-17 09:51:00,0.31,48.79,948.16,38.58,34.45,18.49,0.0
2026-04-17 09:52:00,0.65,24.99,948.1,38.7,34.26,18.36,0.0
2026-04-17 09:53:00,0.78,336.2,948.01,35.94,33.77,16.81,0.0
2026-04-17 09:54:00,0.38,312.35,947.85,38.7,33.36,17.59,0.0
